Id,SalePrice
2113,122120.907766667
2114,126304.868866667
2115,125167.751747619
2116,127584.9921
2117,132774.9606
2118,117769.1062
2119,116021.504066667
2120,125377.2508
2121,99962.0943
2122,117543.475733333
2123,122526.5882
2124,146326.962119048
2125,120486.3604
2126,164134.424266667
2127,125974.642
2128,120264.130333333
2129,131262.842030303
2130,121934.462266667
2131,130367.948433333
2132,137175.160333333
2133,129362.895266667
2134,129568.860933333
2135,141550.9561
2136,94287.2021666666
2137,123967.068
2138,146058.235380952
2139,166286.258933333
2140,139247.135
2141,150016.683
2142,123737.463133333
2143,142034.784566667
2144,143143.0423
2145,135652.346966667
2146,166864.252666667
2147,168433.616266667
2148,140188.190066667
2149,162556.699266667
2150,233006.041633333
2151,147451.204466667
2152,126309.241533333
2153,122005.656366667
2154,125976.7835
2155,140192.1566
2156,198408.2451
2157,206598.291814286
2158,218615.0846
2159,201938.464195238
2160,195837.962519048
2161,267028.031966667
2162,332315.337433333
2163,318009.272166667
2164,255074.734533333
2165,188538.8998
2166,160871.6057
2167,203663.197929437
2168,209485.787484848
2169,205665.124120202
2170,225339.185104762
2171,150731.886014286
2172,141688.556533333
2173,168652.9992
2174,215133.780886869
2175,294525.580247619
2176,289625.548242424
2177,217387.853333333
2178,243922.316332967
2179,145305.771267543
2180,191358.786276768
2181,204813.588321551
2182,252346.219533333
2183,219100.369612512
2184,120122.659066667
2185,153175.748580952
2186,142938.600266667
2187,159001.299
2188,155686.5177
2189,174285.068333333
2190,96162.0606
2191,105586.448133333
2192,98084.9308
2193,125124.9027
2194,120961.354166667
2195,111125.0756
2196,117048.391033333
2197,103867.191566667
2198,147815.557857143
2199,150679.4466
2200,178235.612866667
2201,199812.8948
2202,215286.222
2203,181007.260947619
2204,166651.309633333
2205,145075.413533333
2206,155608.045366667
2207,259715.508028571
2208,248241.005651948
2209,184481.635133333
2210,143857.62378658
2211,115841.350133333
2212,122647.945533333
2213,97344.3733
2214,118950.341733333
2215,116537.950766667
2216,117888.897366667
2217,123965.023166667
2218,81654.5611666667
2219,108715.115033333
2220,99306.3422
2221,314589.282166667
2222,237964.378694372
2223,243619.786690476
2224,228927.1192
2225,155845.5255
2226,147829.3722
2227,197390.443399567
2228,290165.342961538
2229,259037.079057143
2230,170744.524933333
2231,261115.884435997
2232,187127.266533333
2233,190449.342366667
2234,236686.178394872
2235,189813.502814286
2236,235885.624095238
2237,268585.6484
2238,200580.059133333
2239,119989.129833333
2240,159439.250152381
2241,149084.015433333
2242,133972.498538095
2243,115824.445247619
2244,94460.4833333333
2245,93391.158
2246,150382.5428
2247,116399.131528571
2248,127816.959266667
2249,129804.147433333
2250,154882.171433333
2251,130597.664766667
2252,158949.498333333
2253,175558.074152381
2254,173725.609
2255,178992.284542857
2256,185219.950266667
2257,183442.278047619
2258,184430.073566667
2259,178065.716777778
2260,178206.635566667
2261,236241.216506349
2262,248395.722861905
2263,321629.983916667
2264,423373.843447619
2265,198667.7472
2266,285313.803461905
2267,300862.545561905
2268,416493.673666667
2269,174559.438233333
2270,198927.9848
2271,211911.054933333
2272,193854.041166667
2273,183539.6045
2274,178263.492866667
2275,193023.276323809
2276,186890.738966667
2277,176891.861933333
2278,150561.485666667
2279,129160.994166667
2280,136852.124
2281,167973.472704762
2282,174563.567638095
2283,105784.707019048
2284,98838.1793714286
2285,158492.368052381
2286,122352.6465
2287,366051.862533333
2288,318109.410080952
2289,335007.519004762
2290,416777.8398
2291,348262.387333983
2292,410552.455085714
2293,401440.115466667
2294,360886.800490476
2295,434307.366280952
2296,306166.815266667
2297,312280.549985714
2298,354976.069533333
2299,324111.507466667
2300,318814.191233333
2301,340574.909272078
2302,262829.107023809
2303,250195.902057143
2304,301222.932860173
2305,193667.478966667
2306,193668.426666667
2307,188010.827033333
2308,225499.857616667
2309,286053.451619048
2310,280134.3721
2311,181202.350152381
2312,186247.237760606
2313,176747.386480952
2314,192257.899952381
2315,171156.09026317
2316,202772.53887619
2317,188270.814314286
2318,170384.184929837
2319,176712.459583333
2320,187716.077875541
2321,228955.867644444
2322,173197.251702381
2323,197827.200038095
2324,185350.842261905
2325,209927.281746176
2326,186965.447395238
2327,194049.424560462
2328,202848.788915007
2329,183199.779047619
2330,182022.854042857
2331,325651.901407576
2332,360547.251590476
2333,303932.202790909
2334,273699.874033334
2335,265325.564342424
2336,313193.608390909
2337,227026.050777778
2338,255137.004061538
2339,227455.1132
2340,339944.216166667
2341,203784.220563492
2342,222623.167666667
2343,210619.393028571
2344,237031.512643891
2345,252298.759028205
2346,247181.183266667
2347,213991.349983333
2348,251098.138195238
2349,185121.4102
2350,305731.36990303
2351,271472.2323
2352,256750.401742857
2353,228177.579584849
2354,143804.608023809
2355,155158.810490476
2356,159843.655666667
2357,194175.383201299
2358,185679.629066667
2359,135210.400466667
2360,128589.300433333
2361,133935.443133333
2362,232417.794333333
2363,153958.339814286
2364,175884.0126
2365,217706.512071429
2366,218121.382690476
2367,218489.86162381
2368,191546.64882381
2369,232736.470657143
2370,175142.969666667
2371,174903.3993
2372,224751.464866667
2373,271743.020828205
2374,272361.448733333
2375,263596.498109524
2376,212899.3705
2377,286972.767466667
2378,167724.124033333
2379,176584.671433333
2380,168735.786433333
2381,167861.745866667
2382,208240.271266667
2383,202025.816485714
2384,203030.505252381
2385,177181.131166667
2386,158315.065133333
2387,133377.428766667
2388,126996.016266667
2389,128462.4793
2390,154455.980514286
2391,138466.2433
2392,144889.0101
2393,174564.347090476
2394,162646.73
2395,162979.797633333
2396,142228.127466667
2397,181160.4664
2398,151587.2268
2399,80355.6521666666
2400,90204.7515
2401,123082.098633333
2402,131949.638766667
2403,139298.953266667
2404,147472.443666667
2405,166068.3736
2406,141344.8388
2407,129641.863
2408,138988.283
2409,130193.156466667
2410,156639.055166667
2411,132725.484966667
2412,141175.937033333
2413,132669.128233333
2414,140626.942666667
2415,131228.366666667
2416,150327.0751
2417,133725.190566667
2418,132885.035333333
2419,117005.213233333
2420,123542.124466667
2421,122499.1029
2422,132934.489133333
2423,111575.995133333
2424,145721.161066667
2425,184608.3171
2426,128109.792333333
2427,130330.982933333
2428,170738.174257143
2429,124717.712266667
2430,134596.213433333
2431,109581.029366667
2432,143560.385933333
2433,138212.354266667
2434,137208.249933333
2435,137798.117066667
2436,137119.123133333
2437,127234.262166667
2438,123436.2649
2439,120343.511433333
2440,129441.88669697
2441,98701.9387
2442,109125.972
2443,119006.829533333
2444,133817.506533333
2445,111313.842533333
2446,114776.643333333
2447,227611.5392
2448,121645.9016
2449,119021.734566667
2450,134495.072357143
2451,124529.3675
2452,199152.8258
2453,109691.6759
2454,127551.0281
2455,136380.964733333
2456,131709.666466667
2457,131785.396466667
2458,125260.3675
2459,117828.573966667
2460,132100.524219048
2461,122987.751366667
2462,128091.809280952
2463,123246.4715
2464,131186.835457143
2465,157994.499033333
2466,136294.599866667
2467,149852.13342381
2468,104607.419533333
2469,99011.0353333333
2470,160174.324980952
2471,153495.7378
2472,143365.7725
2473,114233.378833333
2474,97260.7485666666
2475,189790.906342424
2476,143140.3047
2477,136013.2307
2478,151826.976166667
2479,134915.358566667
2480,166193.1022
2481,129102.719866667
2482,140709.374133333
2483,123892.841924242
2484,130030.6563
2485,135670.445533333
2486,157884.175166667
2487,161435.434333333
2488,154949.052923809
2489,156870.016333333
2490,156870.016333333
2491,120076.648433333
2492,188868.9702
2493,158738.958633333
2494,145280.806066667
2495,113865.200433333
2496,197265.931033333
2497,131900.310066667
2498,122942.858466667
2499,120790.5032
2500,131490.279533333
2501,118997.562833333
2502,130853.185238095
2503,109694.115866667
2504,189844.802433333
2505,204369.586674243
2506,268423.907066667
2507,307411.940566667
2508,270057.323533333
2509,234356.616690476
2510,236418.718980952
2511,193052.018774964
2512,209895.350243701
2513,214346.922733333
2514,263006.694933333
2515,167992.9513
2516,191631.419004762
2517,137154.775668254
2518,151355.824166667
2519,217899.3581
2520,213436.829233333
2521,209347.61149596
2522,204235.646851447
2523,145064.935014286
2524,139184.000666667
2525,153860.044066667
2526,157906.145633333
2527,145928.807833333
2528,135097.002357143
2529,140274.925066667
2530,153545.069514286
2531,217484.800006349
2532,209232.156137841
2533,209726.94384267
2534,220114.716161538
2535,247417.442342491
2536,222755.7121
2537,234265.145447253
2538,202802.560522294
2539,194623.070287047
2540,173637.79224304
2541,194949.420255721
2542,163276.701912088
2543,125892.4559
2544,125891.706966667
2545,142234.977933333
2546,144516.895533333
2547,140470.883933333
2548,155288.6111
2549,160105.561452381
2550,311629.223033333
2551,144963.211756677
2552,130313.458433333
2553,98944.8466333333
2554,116970.685
2555,133742.6757
2556,111403.973
2557,121718.171
2558,137398.929133333
2559,139457.5056
2560,170215.717833333
2561,187747.5846
2562,163271.672066667
2563,177816.7192
2564,190976.199633333
2565,168681.584914286
2566,158182.3705
2567,151303.085533333
2568,197680.1746
2569,207742.369733333
2570,141925.722119913
2571,184787.277961905
2572,190094.383366667
2573,237623.249366667
2574,269960.9261
2575,135470.067633333
2576,114736.020633333
2577,129066.939833333
2578,103778.708333333
2579,100493.724033333
2580,120218.546133333
2581,118176.6569
2582,115325.820333333
2583,312762.077257143
2584,165040.606966667
2585,176280.528366667
2586,222103.877730736
2587,188814.099966667
2588,168192.700766667
2589,151162.419533333
2590,198165.0149329
2591,198260.7462
2592,203691.926816667
2593,258274.612690476
2594,214861.407160606
2595,221288.436428205
2596,289486.346788889
2597,188850.8888
2598,210869.0661
2599,317349.319033333
2600,150881.218533333
2601,161044.043349495
2602,86052.8799
2603,89656.093
2604,86845.796
2605,89306.9088285715
2606,154788.469533333
2607,170977.0916
2608,172441.636266667
2609,152647.366933333
2610,125479.3748
2611,137813.6551
2612,164097.9323
2613,136388.733666667
2614,140129.843757576
2615,149858.253333333
2616,142357.347366667
2617,150419.0336
2618,175985.591566667
2619,191866.461233333
2620,178932.717609524
2621,186027.6294
2622,181111.1754
2623,242761.988428571
2624,244868.074736364
2625,284485.415628571
2626,173411.461504762
2627,187683.942466667
2628,431612.205347619
2629,463644.691747619
2630,390289.407
2631,450058.381447619
2632,409781.895166667
2633,280181.8027
2634,397320.005033333
2635,173110.227633333
2636,190514.5363
2637,180618.591266667
2638,218470.480166667
2639,183068.7572
2640,171361.3892
2641,117724.787466667
2642,172549.739638095
2643,131607.249614286
2644,121813.334204762
2645,110344.992
2646,98152.0874571429
2647,98152.0874571429
2648,136667.865066667
2649,128642.510066667
2650,159336.593052381
2651,148061.649757143
2652,421697.646080952
2653,325881.484019048
2654,299383.46435
2655,363906.4713
2656,391444.5918
2657,290712.970366667
2658,293579.749461905
2659,293345.088136363
2660,326426.966245887
2661,407345.666433333
2662,342811.006180952
2663,308240.597066667
2664,281197.133061905
2665,347551.0749
2666,304093.1169
2667,175200.497366667
2668,185438.117882684
2669,173156.730660606
2670,259707.56680303
2671,184769.753277128
2672,186873.781733333
2673,187145.951009524
2674,175220.170594372
2675,183846.681528572
2676,198720.497593795
2677,181142.529614286
2678,231711.415269697
2679,312946.038890909
2680,296526.1617
2681,357277.089890476
2682,310823.102324243
2683,419612.404666667
2684,303835.5044
2685,329466.732366667
2686,281815.388133334
2687,295967.5372
2688,247967.905066667
2689,245298.412738096
2690,311628.0486
2691,194513.432569231
2692,142619.852914286
2693,223288.032728571
2694,143811.472233333
2695,192631.469704762
2696,192791.637557143
2697,197229.232133333
2698,184048.991166667
2699,172494.5397
2700,169243.189457143
2701,180951.9231
2702,133427.425933333
2703,131650.043352381
2704,146225.215766667
2705,133527.9695
2706,137248.1501
2707,136567.546166667
2708,142806.804666667
2709,115244.956666667
2710,129273.103033333
2711,228775.647433333
2712,328540.8335
2713,190965.756551515
2714,152279.151392063
2715,171992.732290476
2716,177889.600733333
2717,197487.9302
2718,258251.517994872
2719,171961.4177
2720,167162.645366667
2721,147446.374533333
2722,146946.07062381
2723,160467.655466667
2724,137812.8028
2725,132879.097066667
2726,147243.043966667
2727,142843.282166667
2728,158589.111166667
2729,153966.2796
2730,138511.014666667
2731,128423.789833333
2732,133893.840333333
2733,156261.414366667
2734,138029.360266667
2735,125702.0236
2736,145911.234366667
2737,133602.8896
2738,138725.005566667
2739,164477.196
2740,158857.929666667
2741,137656.474333333
2742,154346.335
2743,143454.1601
2744,144328.202433333
2745,136470.443733333
2746,145677.747033333
2747,146703.186866667
2748,137329.7731
2749,138970.695866667
2750,140424.1443
2751,151675.738466667
2752,218967.614766667
2753,160412.070533333
2754,160983.025766667
2755,144481.917819048
2756,108358.051866667
2757,115981.966366667
2758,115071.117166667
2759,139456.28369697
2760,117364.991633333
2761,145258.457066667
2762,136565.311666667
2763,166067.345366667
2764,189648.9296
2765,221359.508266667
2766,132424.7226
2767,96260.8167
2768,135554.9141
2769,131314.721733333
2770,173310.482466667
2771,131947.769733333
2772,124938.6851
2773,154918.036433333
2774,117803.644233333
2775,98340.3081666667
2776,141121.24412381
2777,152302.546033333
2778,126584.774
2779,114006.528166667
2780,110625.050533333
2781,108549.477266667
2782,105120.362766667
2783,102417.668066667
2784,124081.411766667
2785,120283.5801
2786,88163.4802
2787,126218.701733333
2788,89882.9450666666
2789,150144.817990476
2790,101992.368
2791,134208.072466667
2792,74297.5685666667
2793,163805.8822
2794,99230.1196
2795,125287.204266667
2796,125369.298366667
2797,186626.955387879
2798,108949.525933333
2799,136027.449757143
2800,85247.2753
2801,119540.5299
2802,139655.823833333
2803,175975.793566667
2804,142603.8318
2805,115670.656
2806,102982.0021
2807,151355.394401587
2808,144189.771047619
2809,153887.361066667
2810,128572.555866667
2811,141399.631966667
2812,148221.271366667
2813,152209.561266667
2814,138477.659266667
2815,137012.421833333
2816,244060.8856
2817,180695.191666667
2818,149732.197166667
2819,179677.627561905
2820,113454.123766667
2821,117295.229166667
2822,193830.182666667
2823,205420.871033333
2824,154620.007733333
2825,150809.702466667
2826,133807.4627
2827,127570.606933333
2828,184324.210533333
2829,198532.7933
2830,251508.362590476
2831,199874.284991877
2832,183575.894121429
2833,301340.513853535
2834,224359.180385714
2835,214766.765008849
2836,215264.383897738
2837,180126.591933333
2838,159933.603466667
2839,198425.4946
2840,204630.122144444
2841,206733.218162626
2842,223405.0294
2843,157917.8939
2844,169898.375051515
2845,129481.696333333
2846,224083.879296639
2847,197126.586409524
2848,211248.188652381
2849,203389.926517027
2850,255119.292738095
2851,211011.475419048
2852,229328.641933333
2853,230004.548466667
2854,141199.176696114
2855,208544.814082353
2856,201426.474517765
2857,201526.178397738
2858,193170.518118615
2859,132841.907566667
2860,132628.821333333
2861,130015.736266667
2862,189648.008066667
2863,129110.213357143
2864,195562.810121212
2865,144861.657699534
2866,135561.360633333
2867,114097.274366667
2868,136071.5207
2869,102977.645166667
2870,135215.392766667
2871,90455.0839333334
2872,88355.7620666667
2873,119940.4142
2874,133029.2815
2875,137167.7354
2876,162119.832233333
2877,135894.786133333
2878,185394.527666667
2879,132487.483066667
2880,125947.2612
2881,174633.409166667
2882,165496.811266667
2883,193729.286833333
2884,234127.9285
2885,208538.079580952
2886,169047.082266667
2887,111797.994166667
2888,130270.71599697
2889,73951.9052
